CustomerID,Recency,Frequency,Monetary,Cluster
16523,2,21,9418.47,3
16525,3,26,13027.45,3
16526,172,1,290.36,1
16527,82,1,228.06,0
16528,4,1,244.41,0
16529,191,1,455.25,1
16531,23,7,1244.59,0
16532,18,3,6748.8,0
16533,20,3,1095.56,0
16535,6,1,593.75,0
16536,111,1,548.97,0
16539,3,4,1388.81,0
16542,54,1,119.62,0
16545,165,1,339.3,1
16546,291,2,787.15,1
16549,11,10,4154.64,0
16550,109,5,2298.97,0
16551,96,3,922.12,0
16552,243,2,379.73,1
16553,164,12,5719.82,0
16554,43,3,837.1,0
16555,36,2,285.89,0
16556,67,7,3313.79,0
16557,25,2,281.85,0
16558,1,20,8338.49,3
16560,27,2,841.41,0
16561,6,2,511.12,0
16563,54,1,1077.74,0
16565,365,1,173.7,1
16566,16,5,614.66,0
16567,195,2,865.6,1
16569,4,1,124.2,0
16570,16,10,3738.4,0
16571,27,3,1421.69,0
16572,128,3,1009.6,0
16573,85,2,663.61,0
16574,72,1,451.44,0
16581,183,1,105.84,1
16582,114,1,313.62,0
16583,374,1,233.45,1
16584,81,2,936.08,0
16586,249,1,463.95,1
16587,233,1,225.15,1
16589,72,3,459.24,0
16591,69,1,213.5,0
16592,5,16,4113.68,3
16593,51,3,330.03,0
16594,76,1,181.09,0
16595,62,1,360.16,0
16596,16,2,250.15,0
16597,5,1,90.03999999999999,0
16598,286,1,145.05,1
16600,5,6,813.52,0
16601,41,1,244.8,0
16602,37,1,528.08,0
16603,75,2,482.46999999999997,0
16607,18,14,3347.71,0
16609,16,7,5493.46,0
16610,220,1,75.66,1
16611,187,1,129.49,1
16612,33,4,1187.66,0
16613,71,1,618.59,0
16614,183,1,506.19,1
16616,16,2,500.42,0
16617,236,1,151.85,1
16618,32,5,2647.59,0
16619,264,1,226.21,1
16620,4,2,178.96,0
16621,52,4,813.48,0
16623,246,1,129.45,1
16624,81,2,810.57,0
16625,275,1,333.08,1
16626,1,17,4413.1,3
16627,80,1,322.8,0
16628,30,5,2188.05,0
16629,74,2,417.73,0
16633,18,6,2883.1,0
16634,223,2,217.9,1
16637,33,4,1154.47,0
16638,23,10,1680.72,0
16639,32,3,1257.51,0
16641,106,1,231.1,0
16642,5,2,688.33,0
16643,246,1,487.51,1
16644,178,2,833.78,1
16647,170,2,214.06,1
16648,43,1,290.66,0
16650,72,1,518.42,0
16652,59,7,6773.97,0
16653,17,2,1212.66,0
16654,142,4,601.27,0
16655,18,6,3794.52,0
16656,23,15,8625.8,3
16657,10,4,933.62,0
16658,369,1,123.24,1
16659,190,1,39.12,1
16660,17,4,1267.65,0
16665,363,1,135.4,1
16666,20,1,118.98,0
16667,69,2,570.13,0
16668,16,6,306.72,0
16669,24,3,1374.87,0
16670,17,11,4095.9,0
16671,29,3,1692.27,0
16672,3,20,8134.94,3
16674,55,2,319.61,0
16676,34,4,1592.12,0
16678,3,12,3109.99,0
16679,367,1,129.75,1
16680,44,1,183.7,0
16681,73,6,1770.34,0
16682,5,5,1028.0,0
16684,5,28,66653.56,3
16685,62,2,324.24,0
16686,48,7,3062.83,0
16688,2,4,1260.8600000000001,0
16689,76,2,422.6,0
16690,73,2,225.58,0
16692,257,2,1276.0,1
16693,69,2,482.01,0
16696,136,4,657.9,0
16697,242,1,112.75,1
16698,227,2,1998.0,1
16700,9,13,5076.55,0
16701,9,13,5398.3,0
16705,1,20,14034.99,3
16706,38,3,531.35,0
16708,46,1,656.63,0
16709,85,5,3029.87,0
16710,20,10,2483.04,0
16711,4,5,1651.03,0
16712,10,11,3645.43,0
16713,19,15,6923.13,3
16714,219,3,1161.53,1
16715,79,1,301.71999999999997,0
16716,267,2,901.2,1
16717,24,6,3858.38,0
16718,370,1,623.75,1
16719,15,7,1790.42,0
16720,27,1,155.24,0
16721,263,1,292.47,1
16722,18,13,4730.81,0
16723,92,2,589.15,0
16725,303,7,781.02,1
16726,27,5,1382.02,0
16727,365,1,272.82,1
16728,47,4,1054.67,0
16729,39,21,7239.92,3
16730,53,3,743.11,0
16732,32,1,603.75,0
16734,53,3,650.51,0
16735,79,5,2300.56,0
16737,54,1,417.6,0
16738,298,1,3.75,1
16739,177,1,323.0,1
16742,47,1,464.9,0
16743,30,7,2238.09,0
16744,12,7,1304.76,0
16745,87,17,7194.3,3
16746,5,18,6697.66,3
16747,38,2,836.06,0
16748,18,5,1515.9,0
16750,45,5,623.9300000000001,0
16751,31,1,1764.72,0
16752,373,1,207.5,1
16753,59,1,223.92000000000002,0
16754,373,1,2002.4,1
16755,115,3,1496.83,0
16756,215,1,239.4,1
16757,319,1,106.83,1
16758,66,1,369.34,0
16759,8,3,789.79,0
16761,97,1,316.62,0
16762,20,3,1501.3799999999999,0
16763,199,1,611.85,1
16764,4,13,2799.25,0
16765,295,1,34.0,1
16766,274,2,1145.6,1
16767,31,11,5580.6,0
16768,48,3,478.09000000000003,0
16769,261,1,380.39,1
16770,58,5,770.1,0
16771,34,5,2246.81,0
16773,58,1,171.59,0
16774,68,4,661.52,0
16775,11,11,1695.66,0
16776,61,1,388.28,0
16777,81,2,226.35,0
16778,75,2,245.94,0
16779,3,22,10629.72,3
16780,101,2,425.19,0
16781,373,1,311.25,1
16782,11,13,2279.9,0
16784,20,1,107.6,0
16788,124,2,597.48,0
16789,9,1,80.8,0
16790,4,6,1545.6200000000001,0
16791,30,7,1721.78,0
16792,283,2,110.38,1
16793,58,1,243.84,0
16794,2,10,1222.71,0
16795,366,1,414.88,1
16796,90,1,305.62,0
16800,12,1,1201.49,0
16801,164,4,1619.73,1
16803,66,1,332.3,0
16804,24,3,536.99,0
16805,174,2,460.59,1
16806,104,4,801.49,0
16807,143,3,1121.59,0
16808,100,2,288.42,0
16809,24,5,914.69,0
16810,193,1,309.54,1
16811,5,2,547.0699999999999,0
16812,361,1,479.35,1
16813,9,10,1692.98,0
16814,15,21,6509.1,3
16816,104,4,417.06,0
16817,3,9,1604.75,0
16818,11,11,3349.57,0
16820,96,1,497.61,0
16823,228,1,358.38,1
16824,16,2,460.64,0
16825,39,2,775.18,0
16826,52,1,341.7,0
16828,94,2,128.5,0
16829,157,1,197.22,1
16830,39,1,325.91,0
16832,185,3,199.15,1
16833,2,4,1106.53,0
16834,228,1,413.46,1
16835,129,2,180.85,0
16836,40,2,251.87,0
16837,32,11,3170.98,0
16838,198,2,588.85,1
16839,9,34,16594.35,3
16841,37,6,1869.82,0
16842,101,3,1264.19,0
16843,43,16,10196.57,3
16846,51,1,214.32,0
16847,44,1,193.44,0
16848,53,1,281.42,0
16849,187,1,124.57,1
16850,334,1,332.40999999999997,1
16851,5,3,342.45,0
16852,11,2,144.91,0
16855,24,2,328.4,0
16856,15,1,35.4,0
16858,369,1,375.69,1
16859,145,2,747.81,0
16861,60,2,173.76,0
16863,32,2,502.8,0
16866,141,3,207.74,0
16869,23,4,825.42,0
16871,23,6,2812.34,0
16872,78,3,680.02,0
16873,5,6,7123.62,0
16875,68,5,2095.53,0
16877,13,6,853.72,0
16878,85,1,13.3,0
16880,31,7,1519.08,0
16881,67,1,432.0,0
16882,67,3,705.12,0
16883,188,2,276.73,1
16884,38,2,429.84,0
16885,16,3,471.51,0
16887,36,1,194.88,0
16889,195,3,1578.67,1
16891,2,5,809.7,0
16892,2,5,525.54,0
16893,367,1,145.93,1
16895,65,1,219.14,0
16897,300,2,289.78,1
16898,27,3,508.81,0
16899,8,6,1281.56,0
16900,17,3,887.11,0
16902,117,1,1706.88,0
16903,30,1,373.24,0
16904,5,16,3754.27,3
16905,6,7,3102.43,0
16906,82,4,579.77,0
16907,30,5,981.65,0
16909,73,1,379.14,0
16910,5,8,1510.06,0
16912,29,11,2575.38,0
16913,291,1,113.44,1
16914,37,1,208.46,0
16915,10,6,621.68,0
16916,24,2,576.26,0
16917,277,1,391.52,1
16918,50,6,1068.82,0
16919,157,11,2596.45,0
16921,62,1,169.79,0
16923,13,19,7247.61,3
16924,22,3,846.75,0
16926,372,1,230.25,1
16927,116,3,543.05,0
16928,81,17,2847.6,3
16929,4,7,1295.39,0
16930,27,3,380.55,0
16931,6,21,4604.22,3
16932,54,1,161.94,0
16933,2,2,563.23,0
16934,55,2,950.93,0
16936,26,1,262.68,0
16938,9,4,2736.38,0
16940,53,3,3049.88,0
16942,13,9,1920.5900000000001,0
16943,212,3,816.73,1
16945,22,19,4345.5,3
16947,236,1,406.48,1
16948,139,3,435.02,0
16949,4,6,1286.27,0
16950,57,3,1178.56,0
16951,135,3,1277.75,0
16952,110,2,167.61,0
16953,31,1,20.8,0
16954,1,9,2085.08,0
16955,185,4,518.67,1
16956,18,1,308.74,0
16957,240,2,416.64,1
16959,88,1,117.35,0
16960,39,3,507.05,0
16961,117,1,234.17000000000002,0
16963,188,1,110.55,1
16965,227,1,201.19,1
16966,9,7,2154.9700000000003,0
16967,190,1,319.02,1
16968,5,2,439.43,0
16969,40,3,650.41,0
16971,39,1,357.21,0
16976,268,1,251.51999999999998,1
16978,78,1,344.33,0
16979,4,6,1852.0,0
16980,256,2,1078.96,1
16982,61,1,384.06,0
16983,13,7,1931.25,0
16984,89,2,4481.35,0
16985,18,10,5464.12,0
16986,30,2,1873.2,0
16987,4,7,1625.05,0
16988,6,1,126.12,0
16989,8,6,1133.25,0
16990,219,1,179.0,1
16992,11,5,1614.31,0
16996,31,6,1456.96,0
16997,289,3,702.0,1
16998,150,4,295.0,1
16999,24,2,484.82,0
17001,1,11,3989.57,0
17002,86,3,1493.73,0
17004,47,2,1412.94,0
17006,5,4,781.78,0
17007,51,6,889.93,0
17010,19,1,195.36,0
17011,31,1,270.9,0
17014,9,3,586.33,0
17015,29,3,1842.56,0
17017,3,20,8694.26,3
17018,41,2,920.1,0
17019,12,4,1272.61,0
17022,32,1,71.0,0
17024,46,3,95.85,0
17025,61,3,357.77,0
17026,186,2,154.83,1
17027,79,6,890.29,0
17029,111,2,716.0,0
17030,64,1,146.87,0
17031,12,2,380.35,0
17033,87,3,1030.14,0
17034,17,3,745.52,0
17035,246,2,433.53,1
17037,88,1,1267.32,0
17038,31,1,112.4,0
17040,138,1,449.72999999999996,0
17041,27,3,1081.57,0
17042,3,5,1044.38,0
17043,33,4,1735.18,0
17044,26,1,948.48,0
17045,114,3,339.44,0
17046,158,1,642.02,1
17047,86,3,1100.9,0
17048,118,3,925.35,0
17049,3,9,5659.9800000000005,0
17050,97,6,3228.84,0
17051,195,1,247.14,1
17052,29,1,413.75,0
17053,131,1,498.48,0
17054,29,5,1356.33,0
17058,82,3,1179.89,0
17059,30,5,3095.04,0
17060,267,1,234.23999999999998,1
17061,74,11,5232.23,0
17062,314,4,538.37,1
17063,22,7,1461.14,0
17064,59,3,859.35,0
17068,13,21,4552.14,3
17069,29,9,2709.7,0
17070,115,1,312.14,0
17071,29,9,2429.03,0
17073,18,4,1446.09,0
17075,18,4,834.12,0
17076,37,3,841.08,0
17078,37,2,378.2,0
17079,79,1,118.8,0
17080,23,2,287.62,0
17081,26,2,290.16,0
17082,34,2,2003.85,0
17083,110,3,1405.78,0
17084,36,2,2949.75,0
17085,124,5,1566.65,0
17086,8,6,2050.08,0
17088,29,4,1991.01,0
17090,5,7,2043.95,0
17091,3,9,3827.76,0
17092,51,4,1777.78,0
17094,323,1,302.0,1
17095,23,3,1324.16,0
17096,16,4,1022.13,0
17097,3,8,954.42,0
17100,19,2,971.74,0
17101,11,4,1621.73,0
17102,262,1,25.5,1
17105,160,2,665.78,1
17107,34,6,10815.43,0
17109,30,6,885.04,0
17110,166,1,163.29999999999998,1
17111,48,1,248.61,0
17114,6,8,808.62,0
17115,9,3,837.5,0
17117,289,1,116.2,1
17118,318,1,157.02,1
17119,4,2,606.91,0
17120,234,1,307.46,1
17122,120,1,138.32,0
17123,162,1,345.3,1
17124,186,1,298.89,1
17125,51,1,259.35,0
17126,153,5,1004.75,1
17128,335,1,157.09,1
17131,6,5,2463.17,0
17133,16,7,4892.24,0
17134,107,2,425.0,0
17135,17,7,1139.73,0
17138,276,1,380.5,1
17139,16,12,10668.47,3
17140,248,1,465.32,1
17142,240,1,579.0,1
17144,2,2,984.57,0
17146,106,3,749.78,0
17147,23,4,1714.59,0
17148,52,1,124.88,0
17152,195,3,1689.5,1
17153,25,1,213.78,0
17154,76,1,329.34,0
17155,18,2,251.7,0
17157,8,2,319.0,0
17158,33,3,1266.97,0
17159,22,3,1538.88,0
17160,32,6,3518.03,0
17162,29,10,1715.46,0
17163,22,2,293.1,0
17164,33,7,2467.35,0
17165,285,1,158.68,1
17166,39,2,206.34,0
17169,58,2,835.78,0
17171,290,1,224.91,1
17172,79,1,317.76,0
17173,6,8,3766.6,0
17174,218,1,59.9,1
17175,45,4,1443.69,0
17176,202,1,306.13,1
17179,179,3,711.79,1
17180,57,4,796.03,0
17181,58,2,239.92,0
17183,8,6,3347.31,0
17186,47,2,144.0,0
17187,227,1,203.95,1
17188,12,7,2474.23,0
17189,107,2,384.4,0
17190,59,2,444.74,0
17191,29,7,2095.13,0
17193,36,7,1699.3,0
17194,274,2,262.62,1
17197,30,1,1013.01,0
17198,24,3,692.22,0
17201,54,1,342.63,0
17203,36,6,3563.85,0
17204,176,4,1564.56,1
17205,54,1,384.08,0
17206,54,1,204.24,0
17211,27,8,2317.22,0
17212,254,1,226.85,1
17213,41,7,2781.23,0
17214,61,6,1069.12,0
17217,235,1,113.5,1
17218,5,10,1960.72,0
17219,32,1,114.23,0
17220,25,14,3198.25,0
17221,8,2,335.13,0
17222,66,1,354.15,0
17223,311,2,426.79,1
17226,309,1,393.49,1
17227,19,6,939.32,0
17228,16,8,1906.09,0
17229,97,2,318.76,0
17230,265,8,3638.41,1
17231,13,10,3174.32,0
17232,3,2,421.52,0
17233,36,1,190.88,0
17234,183,1,149.89,1
17235,26,2,550.06,0
17236,13,6,916.13,0
17237,12,2,314.69,0
17238,3,17,3744.65,3
17239,313,1,382.5,1
17242,109,2,1135.04,0
17243,2,26,8676.85,3
17244,54,1,954.9,0
17245,205,1,171.45000000000002,1
17247,16,1,282.19,0
17248,121,1,318.65,0
17250,4,2,384.52,0
17251,363,1,283.28,1
17252,117,2,353.86,0
17253,19,1,178.26,0
17254,5,2,272.44,0
17255,41,2,298.41,0
17256,108,2,240.0,0
17259,149,2,603.37,1
17262,53,5,1253.3600000000001,0
17263,209,1,63.440000000000005,1
17265,139,2,562.9,0
17266,3,3,310.64,0
17267,128,2,317.62,0
17268,108,4,763.64,0
17272,43,4,2148.63,0
17274,36,1,111.98,0
17277,228,2,1065.35,1
17278,242,1,246.04,1
17279,58,1,187.82999999999998,0
17282,131,3,1703.41,0
17284,61,6,1652.58,0
17286,22,1,153.92,0
17287,27,7,1064.11,0
17288,10,7,1419.73,0
17289,32,3,944.41,0
17290,4,2,525.24,0
17291,309,1,550.8,1
17293,9,9,1875.1100000000001,0
17295,29,3,556.95,0
17297,18,1,131.78,0
17298,102,2,498.42,0
17299,12,4,669.11,0
17301,22,1,197.63,0
17302,15,5,1135.63,0
17303,362,1,250.04,1
17306,11,19,8631.31,3
17309,96,1,82.75,0
17311,79,2,1384.85,0
17312,139,3,644.3,0
17313,32,1,2328.84,0
17314,25,8,2527.92,0
17315,2,38,6292.26,3
17317,47,3,2600.34,0
17320,101,3,1200.62,0
17321,9,2,700.86,0
17323,16,7,921.07,0
17324,18,4,990.23,0
17325,281,1,96.8,1
17329,15,2,523.11,0
17330,23,2,363.9,0
17331,124,1,175.2,0
17333,86,1,494.25,0
17334,303,2,307.02,1
17337,152,4,2027.8700000000001,1
17338,18,8,6643.93,0
17339,95,2,243.35999999999999,0
17340,30,11,12353.29,3
17341,157,3,781.36,1
17343,356,1,193.64,1
17344,47,1,160.57,0
17345,16,4,537.74,0
17346,4,15,2676.56,3
17347,87,1,228.96,0
17348,15,5,1159.52,0
17349,180,1,110.75,1
17350,9,4,1286.07,0
17351,37,3,587.15,0
17353,130,2,1740.0,0
17354,51,1,1393.06,0
17356,312,1,178.22,1
17357,25,2,388.14,0
17358,304,2,365.85,1
17359,12,1,127.86,0
17360,18,3,585.79,0
17361,50,3,488.2,0
17362,240,2,312.23,1
17364,1,11,4481.18,0
17365,13,8,4801.56,0
17367,239,1,168.4,1
17368,24,8,1912.67,0
17370,73,4,446.18,0
17371,18,3,423.89,0
17372,41,8,1342.68,0
17373,41,4,646.92,0
17374,219,2,495.77,1
17375,200,3,400.1,1
17376,71,2,203.2,0
17377,24,20,4100.92,3
17379,12,1,404.65999999999997,0
17381,9,29,20275.61,3
17382,66,1,65.4,0
17383,5,1,199.29,0
17384,20,2,336.4,0
17385,15,1,261.11,0
17386,8,6,2686.42,0
17387,20,2,784.11,0
17388,78,4,1259.56,0
17389,1,34,31833.68,3
17391,164,2,508.8,1
17392,307,2,457.91,1
17394,220,1,203.87,1
17396,40,8,7330.8,0
17397,23,2,696.41,0
17398,115,3,653.38,0
17400,127,5,2129.96,0
17402,5,13,2633.85,0
17403,37,1,281.62,0
17404,5,15,31906.82,3
17405,2,3,1031.41,0
17406,334,3,2200.42,1
17408,164,1,32.65,1
17409,185,2,771.85,1
17410,17,5,1214.72,0
17411,13,3,778.9399999999999,0
17412,3,7,1258.06,0
17414,44,2,778.0,0
17415,80,1,507.84,0
17416,30,7,6893.42,0
17418,43,2,463.46,0
17419,12,12,4226.57,0
17420,51,3,598.83,0
17422,17,6,1979.37,0
17423,47,2,698.41,0
17425,20,2,759.1700000000001,0
17426,9,6,5037.26,0
17427,72,1,100.8,0
17428,1,28,17256.85,3
17429,129,3,524.92,0
17430,33,2,265.76,0
17431,314,1,403.3,1
17432,19,2,365.76,0
17433,89,1,303.15999999999997,0
17434,3,7,2373.82,0
17436,2,2,216.3,0
17438,254,1,388.45,1
17440,157,3,186.42000000000002,1
17442,37,6,2248.56,0
17443,220,1,534.24,1
17444,148,3,2940.04,0
17446,177,2,120.89999999999999,1
17447,41,2,541.53,0
17449,3,7,2520.86,0
17450,9,46,194550.79,2
17451,2,7,1721.3999999999999,0
17453,18,2,486.72,0
17454,193,4,517.53,1
17455,204,1,131.7,1
17456,366,1,249.85999999999999,1
17457,127,5,1737.7,0
17458,16,1,316.5,0
17459,44,2,657.3,0
17460,95,6,622.43,0
17461,23,3,757.46,0
17462,61,2,675.69,0
17463,17,5,1896.41,0
17464,159,1,289.96000000000004,1
17466,11,2,763.28,0
17468,11,2,137.0,0
17469,17,5,1870.97,0
17470,45,5,1125.07,0
17472,192,3,710.29,1
17475,80,1,194.37,0
17480,78,1,511.82,0
17481,4,4,1255.59,0
17483,66,3,414.04,0
17486,262,1,396.87,1
17489,59,2,376.64,0
17490,1,7,2092.32,0
17491,2,10,3558.87,0
17492,249,1,374.57,1
17495,8,2,497.56,0
17496,359,1,271.05,1
17498,76,1,272.21999999999997,0
17499,290,1,622.88,1
17500,18,3,1138.0,0
17501,221,2,288.6,1
17502,10,4,689.1,0
17503,3,2,558.96,0
17504,207,9,2997.03,1
17505,162,2,1145.84,1
17506,76,1,302.2,0
17507,262,2,605.58,1
17508,281,1,387.31,1
17509,58,8,6115.14,0
17510,25,1,308.48,0
17511,3,31,91062.38,2
17512,29,10,2924.9900000000002,0
17513,73,1,513.2,0
17514,129,1,208.65,0
17515,32,4,639.02,0
17516,16,5,768.08,0
17517,309,1,153.94,1
17519,18,6,1844.02,0
17520,54,1,546.81,0
17521,30,3,723.21,0
17522,2,5,1070.71,0
17523,12,4,652.74,0
17524,362,1,145.0,1
17525,360,1,422.7,1
17526,5,4,1195.9,0
17527,54,4,939.37,0
17528,2,8,3628.5,0
17530,2,10,2385.0,0
17531,191,1,296.7,1
17534,54,1,223.36,0
17535,281,1,164.4,1
17536,178,1,76.5,1
17537,30,2,897.62,0
17538,26,1,98.42,0
17540,25,2,578.9,0
17542,270,1,170.75,1
17545,44,3,645.96,0
17548,234,1,103.3,1
17549,24,2,148.86,0
17550,198,3,267.16,1
17551,360,1,306.84,1
17552,61,4,930.41,0
17553,130,1,1487.6,0
17554,2,5,1952.45,0
17555,20,2,483.26,0
17556,206,1,157.9,1
17557,15,3,541.46,0
17560,95,5,854.95,0
17561,20,1,167.62,0
17562,15,7,1122.38,0
17564,25,3,454.01,0
17566,9,2,901.21,0
17567,8,8,4331.48,0
17569,333,1,344.14,1
17571,51,4,1498.51,0
17572,72,4,226.75,0
17573,30,3,380.6,0
17574,243,1,185.65,1
17576,9,19,3622.68,3
17578,219,1,143.45999999999998,1
17579,5,3,448.9,0
17580,253,3,215.72,1
17581,1,25,11045.039999999999,3
17582,237,1,175.27,1
17584,8,2,1242.3,0
17585,110,4,1133.07,0
17588,101,3,1240.2,0
17589,61,4,2404.17,0
17590,3,3,1479.22,0
17591,74,7,2225.97,0
17593,4,5,3927.34,0
17594,86,2,993.18,0
17595,13,2,388.79,0
17596,24,7,2827.93,0
17597,214,1,2044.3700000000001,1
17600,18,1,161.67,0
17601,240,1,116.00999999999999,1
17602,3,6,5102.97,0
17603,79,1,394.72,0
17604,218,2,309.36,1
17608,34,2,193.42,0
17609,41,5,1112.22,0
17611,8,15,3984.22,3
17612,54,6,2048.45,0
17613,23,14,4559.15,3
17614,58,1,390.07,0
17615,131,3,329.6,0
17616,174,3,571.1999999999999,1
17618,6,3,971.58,0
17619,313,1,218.52,1
17620,60,1,81.44,0
17621,22,3,1379.9,0
17623,33,1,527.05,0
17624,15,2,843.48,0
17625,19,4,2047.0,0
17628,82,1,75.75,0
17629,6,8,1814.12,0
17630,170,2,503.6,1
17631,2,3,528.33,0
17633,32,4,1324.84,0
17634,37,9,2361.97,0
17636,20,1,285.56,0
17637,32,2,547.06,0
17639,277,1,108.5,1
17640,87,1,621.66,0
17642,120,2,712.29,0
17643,374,1,101.55,1
17644,2,11,2895.64,0
17646,220,3,1008.39,1
17647,66,1,133.06,0
17648,61,4,1797.5,0
17649,139,1,868.49,0
17650,22,1,166.07999999999998,0
17651,12,10,3945.0,0
17652,26,12,4867.72,0
17653,37,4,1207.56,0
17654,278,1,117.55,1
17655,11,7,2638.94,0
17656,74,5,1674.69,0
17658,26,2,595.42,0
17659,18,12,2999.46,0
17660,142,1,196.0,0
17663,26,7,1802.91,0
17664,19,2,604.64,0
17666,4,2,728.1600000000001,0
17667,67,5,2055.5099999999998,0
17668,2,2,347.75,0
17669,43,7,3406.72,0
17670,228,1,205.7,1
17671,16,4,1572.71,0
17672,51,2,3178.17,0
17673,2,6,1629.12,0
17674,75,2,551.04,0
17675,2,31,20374.28,3
17676,5,6,1387.68,0
17677,2,30,16363.23,3
17678,264,1,298.11,1
17679,53,2,1992.1100000000001,0
17680,24,1,184.4,0
17682,11,6,2474.33,0
17684,44,1,239.41,0
17685,17,7,3191.5299999999997,0
17686,8,7,5739.46,0
17690,31,15,4757.95,3
17691,359,2,290.4,1
17692,128,4,740.9399999999999,0
17693,138,1,200.47,0
17694,142,1,283.12,0
17695,132,2,765.34,0
17696,39,8,2285.71,0
17697,237,1,338.95,1
17698,261,1,154.95,1
17700,17,4,2534.64,0
17701,253,1,417.95,1
17702,31,4,1824.37,0
17703,36,3,798.74,0
17704,169,2,885.1899999999999,1
17705,4,9,1823.52,0
17706,5,17,10504.49,3
17707,186,2,152.4,1
17708,188,2,267.08,1
17709,170,1,137.45,1
17711,11,2,385.1,0
17712,45,1,522.91,0
17714,321,1,153.0,1
17715,201,1,326.4,1
17716,23,11,5655.99,0
17718,233,1,139.35,1
17719,38,15,5396.04,3
17720,27,4,1195.94,0
17722,97,4,2424.04,0
17723,128,6,3276.4,0
17724,72,3,1033.0,0
17725,17,11,3439.08,0
17727,16,1,1060.25,0
17728,4,3,2876.0099999999998,0
17730,4,13,5298.48,0
17731,80,4,1240.11,0
17732,373,1,303.97,1
17733,39,2,692.19,0
17734,54,3,700.63,0
17735,3,19,13110.02,3
17736,10,3,377.44,0
17737,10,2,168.24,0
17738,20,4,1879.05,0
17739,12,7,2791.35,0
17742,114,2,355.11,0
17744,4,6,2322.4,0
17746,241,1,110.25,1
17747,113,1,71.4,0
17749,179,2,674.52,1
17750,6,9,1797.57,0
17752,360,1,80.64,1
17754,1,5,1772.26,0
17757,2,30,5605.29,3
17758,20,8,3456.7,0
17759,18,3,834.99,0
17760,22,2,287.59,0
17761,33,1,712.78,0
17763,264,1,15.0,1
17764,51,2,818.82,0
17765,159,3,371.88,1
17767,16,1,271.2,0
17768,9,3,2273.18,0
17769,13,10,3997.98,0
17770,199,5,1143.27,1
17771,57,2,245.81,0
17772,11,2,182.77,0
17774,97,4,1225.41,0
17775,255,1,56.4,1
17777,25,3,665.86,0
17779,22,3,658.57,0
17781,160,2,188.02,1
17783,73,2,283.47,0
17785,54,1,131.94,0
17786,86,2,278.74,0
17787,153,4,1865.19,1
17788,74,2,1117.9,0
17789,282,1,225.9,1
17790,27,14,1965.55,0
17791,30,1,106.1,0
17793,26,1,323.04,0
17795,180,2,350.39,1
17796,41,4,697.9,0
17797,23,3,780.43,0
17799,23,10,3055.93,0
17800,38,9,1199.01,0
17802,83,3,1285.04,0
17805,74,1,512.31,0
17806,12,1,546.04,0
17809,17,12,5411.91,0
17811,5,39,7837.73,3
17812,13,4,732.16,0
17813,15,5,1770.88,0
17816,37,4,36.56,0
17817,5,3,387.68,0
17819,72,7,3704.87,0
17824,52,1,298.4,0
17827,6,5,1995.46,0
17828,23,4,1820.09,0
17829,299,1,889.24,1
17830,2,3,398.7,0
17831,34,1,35.4,0
17832,50,1,155.37,0
17835,3,3,350.64,0
17836,48,1,110.21000000000001,0
17837,43,8,1593.38,0
17838,27,5,2779.3,0
17839,43,1,338.8,0
17841,2,124,40991.57,2
17843,304,1,205.48,1
17844,107,1,51.559999999999995,0
17846,86,1,2033.1,0
17848,82,9,901.2,0
17849,219,4,605.8000000000001,1
17850,373,34,5391.21,3
17852,12,2,114.34,0
17854,186,2,311.26,1
17855,373,1,208.97,1
17856,2,4,1418.03,0
17857,5,23,26879.04,3
17858,6,12,5155.66,0
17859,305,1,148.21,1
17860,369,1,252.8,1
17861,4,8,2100.8,0
17862,324,1,330.9,1
17863,60,6,3160.0,0
17864,13,3,597.5,0
17865,31,20,10526.32,3
17866,143,1,329.65,0
17867,31,6,1197.1,0
17869,108,5,428.18,0
17870,3,12,1894.35,0
17871,205,1,155.9,1
17873,81,5,1859.1599999999999,0
17874,186,6,683.46,1
17877,171,1,237.60999999999999,1
17878,44,1,379.45,0
17879,174,1,178.52,1
17880,365,1,458.92,1
17881,305,1,133.35,1
17883,4,4,671.77,0
17884,4,4,717.45,0
17885,13,1,190.19,0
17886,32,3,899.61,0
17887,130,1,111.35,0
17888,22,8,726.05,0
17889,213,2,203.87,1
17890,323,2,602.09,1
17891,163,1,203.85999999999999,1
17892,57,3,244.1,0
17893,226,1,112.25,1
17894,72,8,1119.81,0
17895,45,1,98.0,0
17896,24,1,256.32,0
17897,173,3,566.6,1
17898,86,2,152.06,0
17899,160,1,155.8,1
17900,191,2,112.19999999999999,1
17901,30,1,110.38,0
17904,22,1,191.67000000000002,0
17905,72,4,800.24,0
17906,248,1,72.9,1
17908,374,1,243.28,1
17911,10,1,366.23,0
17912,311,5,311.01,1
17913,59,2,411.6,0
17914,4,1,336.43,0
17917,46,3,341.28,0
17919,89,1,1304.04,0
17920,5,17,4204.1,3
17921,65,4,826.52,0
17923,283,1,207.5,1
17924,12,7,2962.5,0
17925,373,1,244.08,1
17926,134,2,397.29,0
17928,46,2,212.54,0
17929,12,4,843.0,0
17930,36,5,1740.48,0
17931,135,2,408.36,0
17932,30,3,1331.57,0
17934,52,2,704.25,0
17935,139,2,145.79,0
17936,6,1,389.84,0
17937,9,7,4301.22,0
17939,160,1,99.14,1
17940,50,10,4106.4400000000005,0
17941,131,1,304.56,0
17942,8,1,77.5,0
17946,234,2,149.57999999999998,1
